id,dep_delayed_15min
812,0.0759262901770409
813,0.46465621290068543
814,0.2389165397260562
815,0.26287074619733586
816,0.1329415711565944
817,0.2326168906522567
818,0.17981186520335285
819,0.3006372242997246
820,0.020679353187436394
821,0.24100322381763428
822,0.153360317594563
823,0.19656588467410852
824,0.16360645428957152
825,0.014075675364998746
826,0.34345287746251346
827,0.17117127198597912
828,0.07524086743530112
829,0.04794926982032487
830,0.12670587667343639
831,0.10434089378533423
832,0.6684740698625588
833,0.42654407165398067
834,0.1580573795043576
835,0.05070561895391683
836,0.1876025564833732
837,0.44859479675333874
838,0.15920799346608114
839,0.9435333417656087
840,0.42694957237826087
841,0.24327997146200478
842,0.2232403072480919
843,0.4288491985426423
844,0.5274432139989012
845,0.06845099780101868
846,0.21851554334464618
847,0.33970156205904545
848,0.1058009377425752
849,0.1056459735017713
850,0.26914694265810357
851,0.1079679300693286
852,0.050115392893416426
853,0.31854411233229213
854,0.04154324112856981
855,0.028300394933569187
856,0.25919905219891853
857,0.16639838646047497
858,0.42235986603606207
859,0.13669879121393122
860,0.30348786726431903
861,0.21276123669107655
862,0.026223074761892007
863,0.543033206751237
864,0.06787560580696919
865,0.11759125585227376
866,0.15536528255840076
867,0.09421698384577577
868,0.14392453416134793
869,0.09051703796034263
870,0.35279337170639896
871,0.14428912578042077
872,0.01672910377893992
873,0.07791043015694422
874,0.6608207014927541
875,0.1410225924665295
876,0.039176695884000565
877,0.27400308775352517
878,0.28141951474197874
879,0.37102985529400334
880,0.5358463150618327
881,0.036390165664905515
882,0.10058777268948
883,0.11467384702318321
884,0.1864041612916738
885,0.33617026712754944
886,0.41486209556892134
887,0.05617885023826621
888,0.9446326120967926
889,0.047757416403020087
890,0.14165377007542293
891,0.11161975770405583
892,0.2698216464458757
893,0.11590479585990807
894,0.06950509000296402
895,0.26946378579002184
896,0.07465261139118448
897,0.26180118865249197
898,0.3921296619013559
899,0.4964705505489541
900,0.35720846298987946
901,0.05945133465021366
902,0.25109131243001004
903,0.06717384294215453
904,0.13646933913874212
905,0.22278651878750358
906,0.41433363635884596
907,0.33454342496591544
908,0.11787343256118896
909,0.07239229217472887
910,0.027919184029682076
911,0.3842969089960293
912,0.0313474438170054
913,0.31223366165751654
914,0.16363858889003424
915,0.2576530844583631
916,0.589548790477759
917,0.1303965322246659
918,0.45733566953519833
919,0.09511721604317205
920,0.13957961140140182
921,0.26862172223856273
922,0.31498838975151866
923,0.41399440552615013
924,0.2798894883643571
925,0.18501725403913016
926,0.06175428739361264
927,0.07235145167120303
928,0.670708238463191
929,0.4104887984003561
930,0.1390514906815767
931,0.12721463343134498
932,0.11105505410688012
933,0.03155602447539728
934,0.4370417979968839
935,0.03341233800389266
936,0.26930363178544287
937,0.22554439951817182
938,0.006477545271448174
939,0.2984707451193871
940,0.23295697872325669
941,0.17383703214808752
942,0.344958412599914
943,0.7307293022099549
944,0.04311564623395195
945,0.07565973169184907
946,0.31323891607742266
947,0.07801732690863991
948,0.3341204716916587
949,0.20338267001132407
950,0.15064779170354006
951,0.6070068495132014
952,0.3469476858754089
953,0.0596719827338661
954,0.11339743540452579
955,0.3799024191730352
956,0.30411990067278843
957,0.49206315865955513
958,0.77084496020965
959,0.17922784890531182
960,0.44786594214199554
961,0.1188710902680078
962,0.12458144410141492
963,0.18810381212255592
964,0.06910778427368
965,0.46144331209249
966,0.298028409432325
967,0.36055502519904065
968,0.2567636128458829
969,0.19807021924474866
970,0.1524128115122881
971,0.2585129440864841
972,0.07996227625802386
973,0.3347346770241907
974,0.12497902861647109
975,0.034261560543746995
976,0.1813735623643849
977,0.07565160011524237
978,0.19857810380387003
979,0.04886658626705133
980,0.17525201575828694
981,0.07108140095486266
982,0.2675368200368992
983,0.09316233864071181
984,0.14121977958409013
985,0.3755159790843181
986,0.01684548736419019
987,0.280424075585022
988,0.38201508366151216
989,0.15161212231587884
990,0.3236513845715289
991,0.08093317000035297
992,0.26529591777146516
993,0.05156961755028729
994,0.4705066480719307
995,0.134692160999221
996,0.07830545452005952
997,0.05315730259849992
998,0.23262514406888005
999,0.046567329197381345
1000,0.08680416085062297
1001,0.25600248333658293
1002,0.3523738462851768
1003,0.15034666505440067
1004,0.15466419763104106
1005,0.2606201903238853
1006,0.29087845085418645
1007,0.14035751116085327
1008,0.21526606837037066
1009,0.527325281671837
1010,0.22956518585545363
1011,0.12776086917023083
1012,0.15353354736968167
1013,0.03425899746208332
1014,0.26533771064143563
1015,0.2953015553344664
1016,0.2163878894799449
1017,0.3429268511905599
1018,0.0717621722578705
1019,0.32666469745645066
1020,0.3569556186604972
1021,0.08763068913594557
1022,0.02742612138450515
1023,0.23318651933410933
1024,0.15538237763690693
1025,0.1103778132037623
1026,0.1860248284939229
1027,0.23146811437288517
1028,0.035389168965560706
1029,0.2959989875930009
1030,0.3900864878968301
1031,0.16877471147601514
1032,0.3008010322074728
1033,0.18787900468859148
1034,0.07765535592795579
1035,0.13773021331513688
1036,0.0938096178201411
1037,0.04522333131005152
1038,0.45175028847977955
1039,0.4805513122900444
1040,0.08594180531636442
1041,0.03127365014981813
1042,0.17860594568381863
1043,0.2845883134226183
1044,0.20963781010838706
1045,0.17397641169361927
1046,0.1776249326589607
1047,0.08182997144004928
1048,0.004832080075669251
1049,0.38142083710091446
1050,0.1726631754374946
1051,0.07282634494219967
1052,0.3218975954957719
1053,0.3229027358114416
1054,0.27410556118076895
1055,0.3518518328420069
1056,0.0914710962860388
1057,0.5886525725599312
1058,0.0980283429749297
1059,0.04405793064807732
1060,0.4032000627456167
1061,0.036226428922610576
1062,0.04676488762630645
1063,0.30291036577288527
1064,0.21344594506245812
1065,0.48983928938395954
1066,0.07168464573918717
1067,0.31380167575255863
1068,0.1816152792569701
1069,0.20103652136616001
1070,0.3850465885352673
1071,0.09243661316691888
1072,0.184577994513481
1073,0.16377546211401064
1074,0.402898584388741
1075,0.25179466951849877
1076,0.13485544450384157
1077,0.5703118228270654
1078,0.20889935369996737
1079,0.022262246699316212
1080,0.08983082329430397
1081,0.3334125190239421
1082,0.23761887611000926
1083,0.45392746098423475
1084,0.04891158501279485
1085,0.23475616592208906
1086,0.03266700147702527
1087,0.06914526214687483
1088,0.160676307214465
1089,0.15686443885091456
1090,0.13022162649246327
1091,0.5726472948245054
1092,0.44093798180328375
1093,0.22182520452709045
1094,0.10721328606092963
1095,0.21153307276037386
1096,0.10188484124303833
1097,0.13810720064795948
1098,0.45614280294457815
1099,0.2809356148887009
1100,0.5528662274236879
1101,0.3855561342361223
1102,0.10326079654860683
1103,0.26336528025518813
1104,0.2887920936784138
1105,0.2348972025001423
1106,0.2638050664595942
1107,0.2054531232477345
1108,0.3666523068226759
1109,0.2652315220296118
1110,0.15833804995750517
1111,0.5580674715434977
1112,0.358429279345016
1113,0.23421859373180665
1114,0.6950626585079038
1115,0.1546623550920411
1116,0.12081198737342742
1117,0.06702718082513417
1118,0.3111500100089217
1119,0.2462783868017163
1120,0.5289825856402514
1121,0.5160439373397764
1122,0.20515886704146952
1123,0.24564386007081573
1124,0.21914307874527567
1125,0.16017726771380286
1126,0.1907505653492468
1127,0.07673946786912052
1128,0.5312182700488057
1129,0.5077725002448105
1130,0.09912195315847468
1131,0.4456594670944935
1132,0.4763992853893844
1133,0.40583569010291076
1134,0.24134459618268983
1135,0.37602135678313675
1136,0.12511614893596978
1137,0.06796196839026011
1138,0.16229674806956523
1139,0.1850835063421015
1140,0.07490545082619789
1141,0.2858740507506401
1142,0.009134076714850423
1143,0.1039810601398234
1144,0.14270337511239273
1145,0.1744214331965381
1146,0.128169422775287
1147,0.14232289904844816
1148,0.2126200465816649
1149,0.1759654726120275
1150,0.20060604478636013
1151,0.46713788626886266
1152,0.24249130884087636
1153,0.18655980872934422
1154,0.1797211069518253
1155,0.07598702150782212
1156,0.024348939760528484
1157,0.07997937968676468
1158,0.20601312670259772
1159,0.09153443540096184
1160,0.6242376182716798
1161,0.2677776679616163
1162,0.13659257116688006
1163,0.6165156860495175
1164,0.321986902480772
1165,0.17938127724343925
1166,0.03921202920639511
1167,0.17951170004931227
1168,0.09037801672424944
1169,0.3203175326874825
1170,0.16890335413298713
1171,0.3194275681260043
1172,0.5480792049550889
1173,0.15986497253488785
1174,0.2660583391639545
1175,0.39131078663717983
1176,0.0906223069879594
1177,0.06887823028941932
1178,0.5193665861993284
1179,0.1902656815640919
1180,0.15533702422657736
1181,0.2516150926448891
1182,0.13695600586798196
1183,0.11921590678824598
1184,0.27285541070316716
1185,0.24122950389960027
1186,0.340004895112208
1187,0.0936665408312464
1188,0.2812054196354082
1189,0.13823756085210887
1190,0.05835968655895573
1191,0.02797167802122486
1192,0.05081139888594838
1193,0.3004364678222279
1194,0.2683677112691243
1195,0.6190086036315235
1196,0.09058885295426373
1197,0.3382065303385523
1198,0.18920006940199635
1199,0.1417305628396963
1200,0.5553329844171091
1201,0.538183812128115
1202,0.17064907069953986
1203,0.42886502905104545
1204,0.27393001238131226
1205,0.2395621097506825
1206,0.4863651205402432
1207,0.12086479468126822
1208,0.2556115064052803
1209,0.13099729061827012
1210,0.4784158739593764
1211,0.07937251515749665
1212,0.08017756961179294
1213,0.46054169500518
1214,0.2788334497089663
1215,0.2530590465654339
1216,0.3535049063191674
1217,0.16222225542633212
1218,0.02595063400969616
1219,0.030062193827238116
1220,0.5941741544430117
1221,0.34022026024811836
1222,0.38556180736719414
1223,0.30256542055294766
1224,0.04104156944248376
1225,0.2439220058001574
1226,0.09460391609252587
1227,0.029776031130715287
1228,0.23841391949214677
1229,0.05351138920129826
1230,0.24018547006289273
1231,0.021708403169928822
1232,0.2531456053729213
1233,0.04287191141285717
1234,0.3309323140530645
1235,0.08698714608380223
1236,0.02475321240647979
1237,0.2912061674693502
1238,0.3900247137020622
1239,0.19939461627423472
1240,0.04761740093540844
1241,0.13649893114392103
1242,0.07420481635610911
1243,0.006922278508555983
1244,0.2589103308458556
1245,0.3780650470644921
1246,0.21765858420090825
1247,0.007863476541650467
1248,0.07277316075350469
1249,0.6234162640303498
1250,0.49988755388810163
1251,0.3189924497013006
